mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03486790657043457,0.003065582776924511,0.017483949661254883,0.004843571841699969,0.03,2,100,"{'learning_rate': 0.03, 'max_depth': 2, 'n_estimators': 100}",0.7875744047619048,0.797061011904762,0.7734375,0.668154761904762,0.7761346726190477,0.7604724702380953,0.0469237511038784,8
0.05609087944030762,0.0037845501867357747,0.00930614471435547,0.0003229422875259814,0.03,2,200,"{'learning_rate': 0.03, 'max_depth': 2, 'n_estimators': 200}",0.8059895833333334,0.8058035714285715,0.7922247023809523,0.6852678571428571,0.7959449404761906,0.7770461309523811,0.04620718427681028,6
0.040958833694458005,0.0011494273234821232,0.008930158615112305,0.0007070462112198503,0.03,3,100,"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 100}",0.8212425595238095,0.8097098214285714,0.7782738095238094,0.6869419642857142,0.8031994047619048,0.7798735119047617,0.04854798108071944,5
0.06848435401916504,0.001492256126295175,0.009223031997680663,0.0005332373254317848,0.03,3,200,"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 200}",0.8206845238095238,0.8210565476190477,0.7866443452380952,0.6910342261904762,0.8171502976190476,0.7873139880952381,0.04982489200604571,3
0.03394274711608887,0.0009139850958089156,0.008811044692993163,0.0003681728342387438,0.05,2,100,"{'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 100}",0.7969680059523809,0.8058035714285714,0.7870163690476191,0.6804315476190477,0.7877604166666666,0.7715959821428571,0.046095401407828474,7
0.05619964599609375,0.0014935572647562976,0.008856248855590821,0.00022562538637478267,0.05,2,200,"{'learning_rate': 0.05, 'max_depth': 2, 'n_estimators': 200}",0.8286830357142857,0.8139880952380953,0.7896205357142857,0.6956845238095238,0.8119419642857142,0.7879836309523809,0.04780895331094296,2
0.03940505981445312,0.00029436623474860614,0.008491086959838866,0.00019327554131297502,0.05,3,100,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100}",0.8234747023809524,0.8171502976190477,0.7872023809523809,0.6912202380952381,0.8121279761904763,0.7862351190476191,0.049074918404316346,4
0.059562397003173825,0.006246761165025662,0.007089567184448242,0.0018046737400334671,0.05,3,200,"{'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200}",0.8370535714285713,0.8240327380952381,0.7886904761904763,0.6940104166666667,0.8268229166666666,0.7941220238095238,0.05264779691110777,1
